,age,businesstravel_Non-Travel,businesstravel_Travel_Frequently,distancefromhome,education,educationfield_Human Resources,environmentsatisfaction,maritalstatus_Single,numcompaniesworked,stockoptionlevel,totalworkingyears
22,1.7603726195472926,0.0,0.0,0.2230329755142651,-0.9253299294255,0.0,0.5233448983564631,0.0,1.250728784611769,-0.32789331844000197,-0.3687152874355457
23,0.5558522548689022,0.0,0.0,-0.6407266473844129,0.5148503720233193,0.0,-0.6669720146120746,0.0,-0.16431548950994934,2.1213098223465976,2.7355886789461965
24,-0.8676718124782865,0.0,1.0,0.8400041347276065,0.002139385390684174,0.0,-0.45342871674345303,1.0,-0.16431548950994934,0.48850772848886465,-0.6791456840737199
25,1.979376322216091,0.0,0.0,-1.0109093429124179,0.06290827978642957,0.0,1.2396481357637967,0.0,0.09296528760309035,0.48850772848886465,-0.6791456840737199
26,-1.1961773664814839,0.0,1.0,-0.02375548817107146,2.0797556420396304,0.0,2.4449032381042057,0.0,-0.8075174322925486,-0.32789331844000197,0.2521455058408027
27,0.008342998196906572,0.0,0.0,-0.5173324155417446,-0.8069793204100099,0.0,-0.07189746004007644,1.0,0.7361672303856895,1.6314691941892778,0.8730062991171511
28,0.7748559575377005,0.0,1.0,-1.0109093429124179,0.8138078350121787,0.0,2.4452482232971944,0.0,0.9934480074987293,-0.9810141559830953,-0.6791456840737199
29,0.11784484953130571,0.0,0.0,-0.8875151110697495,-0.4366290304387363,0.0,-0.6488609046655416,0.0,-0.16431548950994934,-0.8177339465973219,-0.3687152874355457
30,-1.1961773664814839,0.0,0.0,-0.6407266473844129,0.07459460563176523,0.0,1.7973864870349712,0.0,-0.8075174322925486,-0.6544537372115486,-0.6791456840737199
31,-0.9771736638126857,0.0,0.0,-0.270543951856408,0.6659226934057493,0.0,-0.7396097084132753,1.0,-0.8075174322925486,-0.32789331844000197,-0.6791456840737199
32,1.3223652142096962,0.0,1.0,-1.0109093429124179,-0.6187232349742391,0.0,2.1024508410197837,1.0,1.3793691731682889,-0.6544537372115486,-0.3687152874355457
33,-0.10115885313749257,0.0,0.0,-0.5173324155417446,-0.2332869607298959,0.0,-1.1327086079069701,1.0,-0.16431548950994934,0.16194730971731802,1.4938670923934996
34,-0.6486681098094882,0.0,1.0,-0.02375548817107146,-0.38648406862965967,0.0,-0.8316030066439221,0.0,-1.193438597962108,-0.8177339465973219,-0.058284890797371494
35,-1.1961773664814839,0.0,0.0,-0.14714972001373974,1.972666401566009,0.0,1.9188977549856747,1.0,-0.42159626662298905,0.16194730971731802,1.4938670923934996
36,0.008342998196906572,0.0,1.0,-0.02375548817107146,-1.06004139462446,0.0,1.7028573716479318,0.0,-0.9361578208490684,-0.4911735278257753,-0.3687152874355457
37,0.5558522548689022,0.0,1.0,-0.8875151110697495,-0.7536471788249326,0.0,-1.2844323944842613,0.0,1.5080095617248086,2.1213098223465976,0.5625759024789769
38,-2.072192177156677,0.0,0.0,-1.0109093429124179,-0.8855964215513588,0.0,-0.6901330688443368,1.0,-1.4507193750751477,-1.1442943653688686,-0.6791456840737199
39,-0.2106607044718917,0.0,0.0,1.3335810620982798,-0.2866191023149732,0.0,-0.007933485473429,0.0,0.09296528760309035,0.651787937874638,1.1834366957553253
40,-0.10115885313749257,0.0,1.0,-0.14714972001373974,0.09754230001896978,0.0,-0.37017529350174927,0.0,-0.9361578208490684,-0.9810141559830953,-0.6791456840737199
41,1.5413689168784945,0.0,0.0,-0.8875151110697495,-0.17591772476188453,0.0,-0.07911720971230238,0.0,0.2216056761596102,-0.4911735278257753,-0.3687152874355457
42,0.4463504035345031,0.0,0.0,2.4441291486822943,-0.8762473608750903,0.0,-0.5582929981761079,1.0,1.3793691731682889,2.4478702411181446,-0.6791456840737199
43,-2.072192177156677,0.0,0.0,-0.270543951856408,-0.5717654529411631,0.0,-0.5163277958863643,1.0,-1.4507193750751477,-1.1442943653688686,-0.6791456840737199
44,-0.9771736638126857,0.0,0.0,-0.02375548817107146,-0.39413330009206116,0.0,-0.372532754298188,1.0,-0.29295587806646917,0.16194730971731802,-0.6791456840737199
45,-0.6486681098094882,0.0,0.0,-0.14714972001373974,-0.7578967518596,0.0,-0.3939483529407723,0.0,-0.16431548950994934,0.16194730971731802,1.4938670923934996
46,0.22734670086570485,0.0,0.0,-0.5173324155417446,-0.9344665114500351,0.0,-0.04775165337816423,0.0,0.9934480074987293,1.794749403575051,0.2521455058408027
47,-0.10115885313749257,1.0,0.0,-0.5173324155417446,0.44090780122010464,0.0,0.09849478438946538,0.0,-0.035675100953429496,0.32522751910309133,-0.6791456840737199
48,-0.5391662584750891,0.0,0.0,-0.8875151110697495,-0.8067668417582764,0.0,-0.5417843192309306,0.0,0.2216056761596102,0.9783483566461847,0.5625759024789769
49,0.11784484953130571,0.0,0.0,-0.5173324155417446,-0.025270360682921267,0.0,-0.5927824284987923,0.0,0.9934480074987293,0.48850772848886465,-0.6791456840737199
50,2.3078818762192883,1.0,0.0,-0.8875151110697495,-0.5386187832707565,0.0,2.3839661617424484,0.0,0.09296528760309035,-0.32789331844000197,-0.3687152874355457
51,-0.6486681098094882,0.0,0.0,1.3335810620982798,0.7232919293737607,0.0,1.0632864119966066,0.0,-0.6788770437360288,-0.32789331844000197,-0.6791456840737199
52,-0.6486681098094882,0.0,0.0,-0.270543951856408,1.4282960958251008,0.0,-0.6487232817198789,0.0,-0.29295587806646917,-0.8177339465973219,-0.3687152874355457
53,0.8843578088720997,0.0,1.0,-0.7641208792270812,-0.6295596462126413,0.0,-0.28710666880469804,0.0,1.6366499502813285,2.774430659889691,2.114727885669848
54,-0.6486681098094882,0.0,0.0,0.8400041347276065,-0.7859439338884057,0.0,0.6790757119595886,0.0,-1.0647982094055883,-0.8177339465973219,-0.058284890797371494
55,-0.42966440714069,0.0,1.0,-0.02375548817107146,2.738651941064828,0.0,-0.683508507685704,0.0,0.09296528760309035,0.48850772848886465,1.8042974890316739
56,0.22734670086570485,0.0,0.0,-1.0109093429124179,2.7966586129880393,0.0,2.4516016711920128,0.0,1.250728784611769,2.284590031732371,2.7355886789461965
57,0.6653541062033014,0.0,1.0,-0.270543951856408,-0.8634986417710877,0.0,-0.010601795231544161,1.0,-0.29295587806646917,0.16194730971731802,-0.3687152874355457
58,1.3223652142096962,0.0,0.0,-1.0109093429124179,0.17233478542911795,0.0,1.6775779220196247,1.0,1.7652903388378482,-0.0013328996684553085,-0.6791456840737199
59,1.6508707682128936,0.0,0.0,-0.270543951856408,-0.36736098997365585,0.0,0.15278044557943093,0.0,-0.035675100953429496,0.16194730971731802,1.4938670923934996
60,-1.0866755151470848,0.0,0.0,0.7166099028849382,-0.5526423742851593,0.0,2.217519796764937,1.0,-0.9361578208490684,-0.4911735278257753,-0.3687152874355457
61,-0.5391662584750891,0.0,0.0,-1.0109093429124179,-0.8161159024345449,0.0,2.0860015936378007,0.0,0.2216056761596102,0.9783483566461847,2.7355886789461965
62,-1.0866755151470848,0.0,0.0,0.4698214391996017,-0.7748950439982701,0.0,1.7674278135575645,1.0,-0.8075174322925486,-0.32789331844000197,-0.6791456840737199
63,-0.6486681098094882,0.0,0.0,1.827157989468953,-1.1520446508250117,0.0,-0.8162117601431295,0.0,0.2216056761596102,-0.0013328996684553085,-0.3687152874355457
64,-0.5391662584750891,0.0,0.0,-0.270543951856408,-0.8564868462638863,0.0,-0.1513931995722764,1.0,-0.16431548950994934,-0.0013328996684553085,-0.6791456840737199
65,-0.9771736638126857,0.0,0.0,-0.02375548817107146,-0.17634268206535125,0.0,2.2584290511992076,0.0,-0.8075174322925486,-0.6544537372115486,-0.058284890797371494
66,-0.7581699611438873,0.0,0.0,0.4698214391996017,-0.4899611720238135,0.0,-1.1312689077495637,0.0,-0.035675100953429496,0.48850772848886465,-0.3687152874355457
67,-0.6486681098094882,0.0,1.0,-0.8875151110697495,0.6820710709374859,0.0,-0.8145059678027987,0.0,-0.16431548950994934,0.48850772848886465,1.8042974890316739
68,0.22734670086570485,0.0,1.0,1.2101868302556114,-0.9436030934745703,0.0,-1.212287653973681,0.0,1.250728784611769,2.284590031732371,3.3564494722225446
69,0.22734670086570485,0.0,0.0,-1.0109093429124179,-0.47147552932300985,0.0,1.6946582956306064,0.0,0.09296528760309035,-0.9810141559830953,-0.6791456840737199
70,-0.42966440714069,0.0,1.0,-0.6407266473844129,-0.3643862888493886,0.0,-0.20845224717798358,1.0,-0.29295587806646917,-0.0013328996684553085,-0.6791456840737199
71,1.103361511540898,0.0,0.0,-0.6407266473844129,-0.12683515621147476,0.0,-0.9006883179339598,0.0,1.250728784611769,-0.6544537372115486,-0.3687152874355457
72,0.6653541062033014,0.0,1.0,0.59321567104227,-0.5560420327128933,0.0,-1.0457107033073454,0.0,-0.29295587806646917,0.32522751910309133,-0.6791456840737199
73,-1.0866755151470848,1.0,0.0,-0.8875151110697495,2.192794284761786,0.0,1.206046230344411,0.0,-0.6788770437360288,-0.32789331844000197,-0.3687152874355457
74,1.869874470881692,0.0,1.0,-1.0109093429124179,-0.7585341878148002,0.0,-1.1961567748245967,1.0,1.122088396055249,-0.4911735278257753,-0.6791456840737199
75,0.6653541062033014,0.0,0.0,-0.270543951856408,-0.0006228370818497077,0.0,-0.3607766546801014,0.0,-0.16431548950994934,-0.9810141559830953,-0.6791456840737199
76,0.8843578088720997,0.0,0.0,-0.7641208792270812,2.2673742915202006,0.0,-0.4482777537935171,0.0,0.09296528760309035,0.48850772848886465,2.114727885669848
77,0.33684855220010396,0.0,0.0,-0.8875151110697495,-0.3123290191747116,0.0,1.6516470066310263,0.0,-0.6788770437360288,-0.4911735278257753,-0.6791456840737199
78,-0.8676718124782865,0.0,0.0,2.4441291486822943,-0.8915458237998932,0.0,2.072283686393373,0.0,-0.5502366551795089,-0.0013328996684553085,-0.6791456840737199
79,-0.8676718124782865,0.0,0.0,-0.14714972001373974,-0.8320518013145481,0.0,-0.5923985571597855,1.0,-0.9361578208490684,-0.6544537372115486,-0.058284890797371494
80,-0.7581699611438873,0.0,0.0,0.09963874367159682,-0.2116141382530916,0.0,-0.08335362097359635,0.0,-0.16431548950994934,0.48850772848886465,-0.3687152874355457
81,-1.0866755151470848,0.0,0.0,0.2230329755142651,-0.44831535628407193,0.0,-1.2096921444094806,0.0,-0.42159626662298905,0.16194730971731802,-0.6791456840737199
82,0.008342998196906572,0.0,0.0,-1.0109093429124179,1.454430969988306,0.0,-1.2683550851167766,0.0,-0.42159626662298905,-0.16461310905422863,-0.6791456840737199
83,0.11784484953130571,0.0,0.0,2.320734916839626,0.01701289101202046,0.0,0.9569166860070891,0.0,0.09296528760309035,0.651787937874638,-0.058284890797371494
84,-0.6486681098094882,0.0,0.0,-0.3939381836990763,0.33998044164675123,0.0,2.0337751295721804,1.0,-0.035675100953429496,0.651787937874638,0.5625759024789769
85,-0.8676718124782865,0.0,0.0,-0.7641208792270812,-0.5364939967534228,0.0,0.5124631258984386,0.0,-0.5502366551795089,-0.0013328996684553085,-0.3687152874355457
86,-0.2106607044718917,0.0,0.0,0.8400041347276065,-0.8411883833390833,0.0,0.15763913550092734,1.0,0.7361672303856895,1.4681889848035046,-0.6791456840737199
87,-1.5246829204846812,0.0,0.0,1.3335810620982798,-0.23456183264029615,0.0,-0.4443810619891856,0.0,-0.9361578208490684,-0.4911735278257753,-0.6791456840737199
88,0.4463504035345031,0.0,0.0,-0.02375548817107146,-0.2158637112877591,0.0,1.483390701261506,1.0,-0.42159626662298905,-0.32789331844000197,-0.3687152874355457
89,1.103361511540898,0.0,1.0,-1.0109093429124179,0.07034503259709772,0.0,0.05190470432014937,1.0,-0.8075174322925486,-1.1442943653688686,-0.6791456840737199
90,0.5558522548689022,0.0,0.0,-0.7641208792270812,-1.149919864307678,0.0,-1.057046035393539,1.0,0.6075268418291697,-0.9810141559830953,-0.6791456840737199
91,-0.8676718124782865,1.0,0.0,1.5803695257836163,-0.1629565270061486,0.0,-1.0407570087178497,0.0,-0.9361578208490684,-0.4911735278257753,-0.6791456840737199
92,0.5558522548689022,0.0,0.0,-0.270543951856408,-0.9087565945902967,0.0,0.8438340155644132,0.0,-0.9361578208490684,-0.6544537372115486,-0.3687152874355457
93,-0.5391662584750891,0.0,0.0,-0.8875151110697495,-0.16061926183708147,0.0,0.016107834068914938,0.0,-0.42159626662298905,0.16194730971731802,-0.6791456840737199
94,1.2128633628752972,0.0,0.0,0.4698214391996017,0.7120305608318918,0.0,-0.28603968617972664,0.0,0.4788864532726499,-1.1442943653688686,-0.6791456840737199
95,0.008342998196906572,0.0,0.0,-0.14714972001373974,-0.22011328432242663,0.0,2.3114314905194684,0.0,0.2216056761596102,-0.0013328996684553085,1.1834366957553253
96,-0.7581699611438873,1.0,0.0,1.950552221311621,-0.2385989270232303,0.0,2.01525313485676,0.0,-0.9361578208490684,-0.8177339465973219,-0.058284890797371494
97,-1.1961773664814839,0.0,0.0,2.320734916839626,-0.2872565382701733,0.0,-1.273418705121695,0.0,-0.42159626662298905,0.16194730971731802,1.4938670923934996
98,0.5558522548689022,0.0,0.0,-0.8875151110697495,-0.9285171092015007,0.0,-1.184778682837942,1.0,0.35024606471613007,-0.9810141559830953,-0.6791456840737199
99,-1.7436866231534796,0.0,1.0,-0.02375548817107146,2.416321826385297,0.0,0.32295895835228094,1.0,-1.0647982094055883,-0.6544537372115486,-0.3687152874355457
100,-0.10115885313749257,1.0,0.0,2.320734916839626,-0.8649859923332214,1.0,-0.29448310816374335,1.0,-0.5502366551795089,-0.9810141559830953,-0.6791456840737199
101,-0.10115885313749257,0.0,1.0,-0.3939381836990763,-0.367998425928856,0.0,-0.44457619939909704,0.0,0.6075268418291697,0.9783483566461847,-0.3687152874355457
102,2.1983800248848895,0.0,0.0,1.456975293940948,2.689569372514418,0.0,-1.0246230361828428,0.0,0.4788864532726499,-0.6544537372115486,-0.3687152874355457
103,0.33684855220010396,0.0,0.0,-0.14714972001373974,-0.30085517198110934,0.0,0.31917859499917434,0.0,-0.16431548950994934,-0.0013328996684553085,-0.3687152874355457
104,-1.7436866231534796,1.0,0.0,-1.0109093429124179,-0.7734076934361365,0.0,0.2131542606347473,1.0,-1.0647982094055883,-0.6544537372115486,-0.058284890797371494
105,-0.42966440714069,0.0,0.0,2.320734916839626,-0.20014029105948933,1.0,2.0956469198392274,1.0,-1.322078986518628,-0.9810141559830953,-0.6791456840737199
106,0.008342998196906572,0.0,0.0,-0.5173324155417446,-0.9261798440324335,0.0,0.21826704902753827,0.0,0.7361672303856895,-0.32789331844000197,-0.6791456840737199
107,0.9938596602064987,1.0,0.0,-0.8875151110697495,-0.7304870057859946,0.0,-1.1918353718641141,0.0,-0.5502366551795089,-0.9810141559830953,-0.6791456840737199
108,0.4463504035345031,0.0,1.0,0.8400041347276065,-0.7846690619780053,0.0,-0.08423679797330404,1.0,-0.42159626662298905,0.16194730971731802,1.4938670923934996
109,1.4318670655440953,0.0,0.0,-0.02375548817107146,0.7192548349908265,0.0,-0.6047989743334203,1.0,1.122088396055249,-0.4911735278257753,-0.3687152874355457
110,0.33684855220010396,0.0,0.0,-0.14714972001373974,0.4515317338067734,0.0,1.1903949268512828,0.0,-0.42159626662298905,-0.16461310905422863,-0.3687152874355457
111,-0.6486681098094882,0.0,0.0,-1.0109093429124179,-0.772557778829203,0.0,2.3172639509754873,1.0,-1.0647982094055883,-0.8177339465973219,-0.058284890797371494
112,-1.7436866231534796,0.0,0.0,0.09963874367159682,-0.2400862775853639,1.0,-1.272752242774213,1.0,-1.322078986518628,-0.9810141559830953,-0.6791456840737199
113,-0.8676718124782865,0.0,0.0,-1.0109093429124179,0.034861097757624006,0.0,0.06553273820260036,1.0,-0.6788770437360288,-0.6544537372115486,-0.3687152874355457
114,-0.2106607044718917,0.0,0.0,2.4441291486822943,-0.31870337872671284,0.0,0.012622790310923953,1.0,-0.16431548950994934,-0.9810141559830953,-0.6791456840737199
115,-1.0866755151470848,0.0,0.0,-0.8875151110697495,-0.8787971046958908,0.0,-1.1278111902925998,0.0,-0.8075174322925486,-0.32789331844000197,-0.6791456840737199
116,-0.9771736638126857,0.0,0.0,-0.8875151110697495,-0.7744700866948033,0.0,-0.43294701178171474,1.0,-0.5502366551795089,-0.0013328996684553085,-0.6791456840737199
117,1.3223652142096962,0.0,0.0,-0.8875151110697495,-0.2759951697283044,0.0,0.09283237145959708,1.0,1.8939307273943682,-0.32789331844000197,-0.6791456840737199
118,1.5413689168784945,0.0,0.0,-1.0109093429124179,-0.509509207983284,0.0,-0.060735801635954566,0.0,0.8648076189422095,-0.0013328996684553085,-0.6791456840737199
119,-0.10115885313749257,0.0,0.0,0.7166099028849382,0.6748467967785511,0.0,-1.2673469912859954,0.0,-0.6788770437360288,-0.8177339465973219,-0.058284890797371494
120,-0.3201625558062908,1.0,0.0,-0.270543951856408,-0.1882414865624203,0.0,1.0539292223553158,1.0,-0.29295587806646917,-0.32789331844000197,-0.6791456840737199
121,1.979376322216091,0.0,0.0,2.0739464531542895,0.8382428799615168,0.0,0.733805519645951,1.0,2.4084922816204473,-0.32789331844000197,-0.3687152874355457
122,-1.4151810691502822,0.0,0.0,-1.0109093429124179,-0.7661834192772017,0.0,1.7106171616529422,0.0,-0.8075174322925486,-0.32789331844000197,-0.6791456840737199
123,-0.7581699611438873,0.0,0.0,-0.7641208792270812,-0.11366147980400548,0.0,-0.5971734788902661,0.0,-1.322078986518628,-0.9810141559830953,-0.6791456840737199
124,-1.1961773664814839,0.0,1.0,0.59321567104227,0.21398060116885956,0.0,-0.5234325455752746,1.0,-0.5502366551795089,-0.16461310905422863,-0.6791456840737199
125,-1.6341847718190805,0.0,0.0,0.8400041347276065,-0.7462104260142645,0.0,-1.055591030596819,0.0,-1.193438597962108,-0.8177339465973219,-0.3687152874355457
126,-0.10115885313749257,0.0,0.0,-1.0109093429124179,2.7904967320877714,0.0,-0.995951451214915,0.0,-0.16431548950994934,0.48850772848886465,2.114727885669848
127,-0.7581699611438873,0.0,1.0,-0.7641208792270812,-1.1418456755418096,0.0,0.36630218479530124,1.0,-1.0647982094055883,-0.9810141559830953,-0.6791456840737199
128,0.008342998196906572,0.0,0.0,0.09963874367159682,1.4529436194261725,0.0,-0.9318217800638656,0.0,0.8648076189422095,1.794749403575051,3.0460190755843706
129,0.33684855220010396,0.0,0.0,-0.3939381836990763,-0.46127655403980783,0.0,-0.759518625916697,0.0,-0.42159626662298905,-0.32789331844000197,-0.3687152874355457
130,0.5558522548689022,0.0,0.0,-0.8875151110697495,0.9621179339220748,0.0,-0.1627860374654714,0.0,-0.42159626662298905,-0.32789331844000197,-0.3687152874355457
131,0.008342998196906572,0.0,0.0,-0.02375548817107146,-0.43832885965260326,0.0,1.6561421399080032,1.0,0.8648076189422095,-0.9810141559830953,-0.6791456840737199
132,0.6653541062033014,0.0,0.0,0.09963874367159682,-0.40072013829579584,0.0,-0.212790632324229,0.0,1.7652903388378482,2.9377108692754645,0.2521455058408027
133,0.33684855220010396,0.0,0.0,-0.3939381836990763,-0.8193030822105456,0.0,-0.15331582122138182,0.0,1.122088396055249,-0.9810141559830953,-0.6791456840737199
134,1.869874470881692,0.0,0.0,-0.02375548817107146,-0.03823155843865717,0.0,-1.269953988230867,0.0,1.6366499502813285,-0.4911735278257753,-0.3687152874355457
135,-0.3201625558062908,1.0,0.0,2.320734916839626,-0.17549276745841777,0.0,-0.6277649401423996,0.0,-0.6788770437360288,-0.6544537372115486,-0.3687152874355457
136,-0.6486681098094882,0.0,0.0,0.09963874367159682,-0.9170432620078983,0.0,-1.1707498654262458,0.0,0.2216056761596102,0.9783483566461847,0.2521455058408027
137,0.6653541062033014,0.0,1.0,0.59321567104227,-0.5853640866520992,0.0,-0.01939184468326498,0.0,-0.16431548950994934,-0.6544537372115486,-0.3687152874355457
138,0.6653541062033014,0.0,0.0,2.197340684996958,-0.5367064754051561,0.0,0.8791937537624254,0.0,-0.42159626662298905,-0.32789331844000197,-0.6791456840737199
139,-1.3056792178158831,0.0,0.0,-0.270543951856408,0.4525941270654403,1.0,2.3842509076646348,1.0,-0.8075174322925486,-0.32789331844000197,-0.3687152874355457
140,0.008342998196906572,1.0,0.0,-1.0109093429124179,-0.9550769406681725,0.0,2.2321362797595095,0.0,0.4788864532726499,0.9783483566461847,2.4251582823080224
141,-0.6486681098094882,0.0,0.0,1.827157989468953,-0.43832885965260326,0.0,-0.4779434024206979,0.0,-0.9361578208490684,-0.4911735278257753,0.2521455058408027
142,0.22734670086570485,0.0,1.0,2.0739464531542895,-0.7300620484825279,0.0,0.9763604003703684,0.0,1.250728784611769,2.284590031732371,-0.3687152874355457
143,2.08887817355049,0.0,1.0,1.3335810620982798,-0.25113516747549947,0.0,-0.20920187736373577,0.0,3.1803346129595664,-0.0013328996684553085,1.4938670923934996
144,-0.7581699611438873,0.0,0.0,-0.5173324155417446,-0.23222456747122902,0.0,-0.08568075269783887,1.0,-0.6788770437360288,-0.32789331844000197,0.5625759024789769
145,0.4463504035345031,0.0,0.0,-0.270543951856408,-0.7906184642265399,0.0,-0.8034343860699397,0.0,-0.16431548950994934,0.48850772848886465,-0.6791456840737199
146,-0.9771736638126857,0.0,0.0,-0.270543951856408,1.1588731654271804,0.0,-1.1253378414439057,0.0,-0.16431548950994934,0.48850772848886465,-0.3687152874355457
147,-1.3056792178158831,0.0,0.0,-0.5173324155417446,-0.8165408597380117,0.0,-0.9167372119248308,0.0,-0.6788770437360288,-0.8177339465973219,-0.6791456840737199
148,1.6508707682128936,0.0,0.0,2.0739464531542895,-0.6646186237486482,0.0,0.3688323293984283,0.0,2.151211504507408,-0.32789331844000197,-0.6791456840737199
149,0.8843578088720997,0.0,0.0,-0.8875151110697495,-0.2985179068120422,0.0,-0.6813814143701675,0.0,-0.42159626662298905,-0.8177339465973219,-0.6791456840737199
150,1.6508707682128936,0.0,0.0,0.3464272073569334,-0.3452632101933848,0.0,-0.29748707258418955,0.0,2.5371326701769674,-0.32789331844000197,-0.3687152874355457
151,0.5558522548689022,0.0,1.0,0.09963874367159682,-0.7789321383812042,0.0,-0.6554787521869492,0.0,0.9934480074987293,-0.32789331844000197,-0.6791456840737199
152,-0.7581699611438873,0.0,0.0,1.950552221311621,-0.8705104372782891,0.0,-0.2823240450608387,1.0,-0.035675100953429496,-0.32789331844000197,-0.6791456840737199
153,2.526885578888087,0.0,0.0,0.09963874367159682,-0.8996200125657615,0.0,-1.1465330672713416,0.0,2.794413447290007,3.5908317068185576,2.7355886789461965
154,0.9938596602064987,0.0,0.0,1.2101868302556114,-0.508871772028084,0.0,-0.06753919277390832,0.0,0.9934480074987293,0.48850772848886465,-0.6791456840737199
155,0.5558522548689022,0.0,1.0,1.0867925984129432,1.4242590014421668,0.0,-0.8250760902461916,0.0,-0.5502366551795089,-0.16461310905422863,-0.6791456840737199
156,-1.4151810691502822,0.0,0.0,2.197340684996958,0.832718435016449,0.0,2.199991375596615,1.0,-0.6788770437360288,-0.32789331844000197,-0.3687152874355457
157,-0.3201625558062908,0.0,1.0,-0.5173324155417446,1.5385725160747228,0.0,-1.1166349249704912,0.0,-1.0647982094055883,-0.8177339465973219,-0.3687152874355457
158,0.11784484953130571,0.0,1.0,-0.7641208792270812,-0.3391013292931169,0.0,0.6649750692548216,0.0,-1.322078986518628,-0.9810141559830953,-0.6791456840737199
159,0.33684855220010396,0.0,0.0,2.0739464531542895,-0.641883408013177,0.0,-1.2681748129489503,0.0,1.250728784611769,2.1213098223465976,-0.3687152874355457
160,-1.1961773664814839,0.0,0.0,-0.7641208792270812,-0.8641360777262879,0.0,-1.0589334461833524,0.0,-1.0647982094055883,-0.6544537372115486,-0.6791456840737199
161,-0.7581699611438873,1.0,0.0,0.7166099028849382,-0.8760348822233569,0.0,0.15281189105879772,0.0,-0.29295587806646917,-0.32789331844000197,-0.3687152874355457
